sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC,SHORT TERM FIXED ACCOUNT,,,,A,"85,069",,102,38,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Voya Retirement Insurance and Annuity Co,VOYA FIXED PLUS ACCT II (4568),,,,A,"6,971",,102,39,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Voya Retirement Insurance and Annuity Co,VOYA FIXED ACCOUNT (4550),,,,A,"19,651",,102,40,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Voya Retirement Insurance and Annuity Co,VOYA FIXED PLUS ACCOUNT (4564),,,,A,161,,102,41,,20251012183704NAL0000863712001
34-0714585,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Participant Loans,February 2039,Participant Loan,,,-0-,"67,461,479",,102,45,,20251012183704NAL0000863712001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Cash Reserves,,,,,"14,848",,34,1,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Managed Income Portfolio II Class 3,,,,,"235,783,162",,34,2,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Common Stocks,Common Stock,,,,"201,452,409",,34,3,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Mutual Funds,Mutual Fund,,,,"128,159,304",,34,4,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Preferred Stocks,Preferred Stock,,,,"749,765",,34,5,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Unitized Investment Funds,,,,,"79,297,324",,34,6,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Rights/Warrants/Options,,,,,"246,808",,34,7,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Certificates of Deposit,,,,,"5,699,189",,34,8,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Corporate Bonds,,,,,"345,701",,34,9,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Government Bonds,,,,,"4,996,872",,34,10,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,SelfDirected,Various Municipal Bonds,,,,,"622,275",,34,11,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Value Index Fund Institutional Shares,Index Fund,,,,"229,711,391",,34,14,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Total International Stock Index Fund Institutional Shares,Index Fund,,,,"87,419,265",,34,15,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Mid-Cap Index Fund Institutional Plus Shares,Index Fund,,,,"391,154,092",,34,16,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Growth Index Fund Institutional Shares,Index Fund,,,,"641,126,099",,34,17,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Federal Money Market Fund,Money Market Fund,,,,"135,133,732",,34,18,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Small Cap Index Fund Institutional Plus Shares,Index Fund,,,,"308,622,020",,34,19,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Total Bond Market Fund Institutional Plus Shares,,,,,"130,319,040",,34,20,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Institutional Index Fund Institutional Plus Shares,Index Fund,,,,"975,278,430",,34,21,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement Income Fund Investor Shares,,,,,"66,461,818",,34,22,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2020 Fund Investor Shares,,,,,"73,102,747",,34,23,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2025 Fund Investor Shares,,,,,"234,662,704",,34,24,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2030 Fund Investor Shares,,,,,"520,508,086",,34,25,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2035 Fund Investor Shares,,,,,"568,590,710",,34,26,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2040 Fund Investor Shares,,,,,"567,285,463",,34,27,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2045 Fund Investor Shares,,,,,"573,424,466",,34,28,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2050 Fund Investor Shares,,,,,"440,847,061",,34,29,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2055 Fund Investor Shares,,,,,"303,477,991",,34,30,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2060 Fund Investor Shares,,,,,"166,037,469",,34,31,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2065 Fund Investor Shares,,,,,"51,080,822",,34,32,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Progressive Corporation,The Progressive Corporation Common Shares,,,,,"3,966,515,404",,34,36,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Participant Loans,Participant Loans,Participant Loan,,,,"154,364,279",,34,37,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Pacific Investment Management Company,PIMCO Total Return Fund Institutional Class,,,,,"73,081,951",,41,11,,20250520131349NAL0001242561001
34-0963169,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Vanguard Group,Vanguard Target Retirement 2070 Fund Investor Shares,,,,,"5,884,445",,41,31,,20250520131349NAL0001242561001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Black Rock Russell 2500 Index Fund,Black Rock Russell 2500 Index Fund,Common/Collective Trust Fund,,,,"287,461,105",,41,1,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Black Rock Russell 2000 Index Fund,Black Rock Russell 2000 Index Fund,Common/Collective Trust Fund,,,,"29,551,321",,41,2,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Managed Income Portfolio II,Common/Collective Trust Fund,,,,"598,530,001",,41,3,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Diversified International Commingled Pool Class 3 Common/collective trust,Common/Collective Trust Fund,,,,"261,379,017",,41,4,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Spartan 500 Index Pool Class E,Spartan 500 Index Pool Class E,Common/Collective Trust Fund,,,,"2,224,501,782",,41,5,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement Inc. Trust Flex,Common/Collective Trust Fund,,,,"159,868,134",,41,6,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2020 Trust Flex,Common/Collective Trust Fund,,,,"87,932,311",,41,7,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2025 Trust Flex,Common/Collective Trust Fund,,,,"244,816,327",,41,8,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2030 Trust Flex,Common/Collective Trust Fund,,,,"449,071,857",,41,9,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2035 Trust Flex,Common/Collective Trust Fund,,,,"558,534,815",,41,10,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2040 Trust Flex,Common/Collective Trust Fund,,,,"662,760,036",,41,11,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2045 Trust Flex,Common/Collective Trust Fund,,,,"773,767,568",,41,12,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2050 Trust Flex,Common/Collective Trust Fund,,,,"1,014,132,228",,41,13,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2055 Trust Flex,Common/Collective Trust Fund,,,,"904,855,967",,41,14,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2060 Trust Flex,Common/Collective Trust Fund,,,,"733,051,147",,41,15,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Target Retirement 2065 Trust Flex,Common/Collective Trust Fund,,,,"256,521,992",,41,16,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Bond Index Trust,Common/Collective Trust Fund,,,,"203,275,054",,41,17,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Inst’l Total International Stock Index Trust,Common/Collective Trust Fund,,,,"437,981,126",,41,18,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds EuroPacific Growth Fund Class R6,Mutual Fund,,,,"257,984,719",,41,19,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds New Perspective Fund Class R6,American Funds New Perspective Fund Class R6,Mutual Fund,,,,"343,510,385",,41,20,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Dodge Cox Stock Fund,Dodge & Cox Stock Fund,Mutual Fund,,,,"1,089,349,207",,41,21,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Blue Chip Growth Fund Class K,Mutual Fund,FCNTX,,,"1,924,969,364",,41,22,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Growth Company Commingled Pool,Mutual Fund,FCNTX,,,"2,167,765,824",,41,23,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Real Estate Index Fund,Mutual Fund,FSKAX,,,"97,013,462",,41,24,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,JPMorgan High Yield Bond Fund,Mutual Fund,,,,"105,261,352",,41,25,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Meridian Growth Fund,Meridian Growth Fund,Mutual Fund,,,,"114,057,971",,41,26,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Natixis Vaughan Nelson Mid Cap Fund,Natixis Vaughan Nelson Mid Cap Fund,Mutual Fund,,,,"41,567,209",,41,27,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Parnassus Mid Cap Fund,Parnassus Mid Cap Fund,Mutual Fund,,,,"83,202,868",,41,28,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,PIMCO,Pimco Total Return Fund,Mutual Fund,PODIX,,,"392,137,657",,41,29,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,T Rowe Price New Horizons I Fund,Mutual Fund,,,,"501,378,211",,41,30,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Capital Opportunity Fund,Mutual Fund,VTSAX,,,"465,776,349",,41,31,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Inflation Protected Securities Fund,Mutual Fund,VTSAX,,,"104,131,848",,41,32,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Money Market Fund,Mutual Fund,VTSAX,,,"2,828,861",,41,33,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard PrimeCap Core Fund,Mutual Fund,VTSAX,,,"589,278,936",,41,34,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Treasury Portfolio,,,Mutual fund,"33,526","$ 33,526",,42,1,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,PIMCO,Pimco Total Return Fund,,,Mutual fund,"72,074","60,037",,42,2,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard International Growth Fund,,,Mutual fund,"33,901","41,397",,42,3,,20251015172009NAL0002696307001
34-6565596,3142,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional Total Stock Market Fund Common/collective trust,Common/Collective Trust Fund,,,"103,304","106,825",,42,4,,20251015172009NAL0002696307001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Inst Index Plus,Mutual Fund,,,,"$ 2,160,294,909.00",,273,3,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Inst Tot Stk Mk,Mutual Fund,,,,"1,317,401,330",,273,4,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Intl Index Ipr*,Mutual Fund,,,,"1,255,292,078",,273,5,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Ext Mkt Idx Ipr*,Mutual Fund,,,,"675,725,427",,273,6,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity LT TR Bond IDX*,Mutual Fund,,,,"599,622,057",,273,7,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Em Mkts Idx Ipr*,Mutual Fund,,,,"458,618,488",,273,8,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Contrafund K*,Mutual Fund,,,,"452,811,068",,273,9,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Wellington Adm,Mutual Fund,,,,"412,461,855",,273,10,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Primecap Adm,Mutual Fund,,,,"371,181,089",,273,11,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity US Bond Idx Ipr*,Mutual Fund,,,,"277,096,727",,273,12,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Freedom Idx 2040 Ipr*,Mutual Fund,,,,"231,655,469",,273,13,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Freedom Idx 2030 Ipr*,Mutual Fund,,,,"220,953,225",,273,14,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity MMKT Govt Port Inst*,Mutual Fund,,,,"152,227,620",,273,15,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,TRP New Horizons,Mutual Fund,,,,"152,067,478",,273,16,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Wellesley Adm,Mutual Fund,,,,"145,241,558",,273,17,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Freedom Idx 2050 Ipr*,Mutual Fund,,,,"114,745,953",,273,18,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Low Priced Stk K*,Mutual Fund,,,,"109,649,729",,273,19,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,AF New Perspect R6,Mutual Fund,,,,"85,400,443",,273,20,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Freedom Idx 2020 Ipr*,Mutual Fund,,,,"83,524,572",,273,21,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Dodge & Cox Income,Mutual Fund,,,,"81,357,443",,273,22,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,AF Cap World G&I R6,Mutual Fund,,,,"77,370,752",,273,23,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Windsor II Adm,Mutual Fund,,,,"74,943,059",,273,24,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,AF Growth of Amer R6,Mutual Fund,,,,"62,654,430",,273,25,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,AF Europacific Gth R6,Mutual Fund,,,,"60,172,632",,273,26,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Mid Cap Stock K*,Mutual Fund,,,,"58,817,201",,273,27,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Explorer Adm,Mutual Fund,,,,"57,532,289",,273,28,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,AF Wash Mutual R6,Mutual Fund,,,,"53,399,119",,273,29,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Oakmark Select Inv,Mutual Fund,,,,"50,609,999",,273,30,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,NB Genesis – Inst Cl,Mutual Fund,,,,"49,579,250",,273,31,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Dodge & Cox Stock,Mutual Fund,,,,"49,429,649",,273,32,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Dodge & Cox Intl Stk,Mutual Fund,,,,"48,260,242",,273,33,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard Healthcare Adm,Mutual Fund,,,,"46,939,292",,273,34,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Dividend Growth K*,Mutual Fund,,,,"46,299,347",,273,35,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,TRP Intl Discovery,Mutual Fund,,,,"45,733,741",,273,36,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Oakmark Eq & Inc Inv,Mutual Fund,,,,"42,117,799",,273,37,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Capital & Income*,Mutual Fund,,,,"40,764,376",,273,38,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Metwest Tot Rtn Bd P,Mutual Fund,,,,"40,402,954",,273,39,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Baron Growth Inst,Mutual Fund,,,,"36,860,966",,273,40,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Fidelity Freedom Idx 2060 Ipr*,Mutual Fund,,,,"33,580,970",,273,41,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Oakmark Intl Inst,Mutual Fund,,,,"33,250,996",,273,42,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Royce Small Cap Inst,Mutual Fund,,,,"31,351,298",,273,43,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Vanguard REIT Idx Sig,Mutual Fund,,,,"28,451,765",,273,44,,20250718162013NAL0002163953001
41-6011072,2,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,Dodge & Cox Balanced,Mutual Fund,,,,"28,443,845",,273,45,,20250718162013NAL0002163953001
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,,1h Operating payables ..................................................................................... Acquisition indebtedness .............................................................................,,,,,-123456789012345,,26,13,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAA RA Contracts,Insurance contracts,,,,,"499,950,481",,37,1,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAA SRA Contracts,Insurance contracts,,,,,"25,524,267",,37,2,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAA GRA Contracts,Insurance contracts,,,,,"76,057,362",,37,3,,20251014102404NAL0005452210003
