sponsor_ein,plan_number,plan_year,sponsor,plan_name,sponsor_plan_key,issuer_name,investment_description,asset_type,morningstar_ticker,par_value,cost,current_value,units_or_shares,page_number,row_id,confidence,pdf_stem
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC,VALIC Vanguard Long-Term Treasury,Mutual Fund,,,,"194,142",,38,52,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC,VALIC Vanguard Lt Inv-Grade Fund,Mutual Fund,,,,"76,567",,38,53,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC,VALIC Vanguard Wellington Fund Inc,Mutual Fund,,,,"541,878",,38,54,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC,VALIC VC I Capital Appreciation,Mutual Fund,,,,"725,630",,39,1,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,VALIC,VALIC VC I Conserv Growth Lifestyle,Mutual Fund,,,,"109,549",,39,2,,20251014102404NAL0005452210003
52-0595110,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Notes receivable from participants,Notes receivable from participants,Participant Loan,,,,,,39,7,,20251014102404NAL0005452210003
58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity See attachment,Other,,,,3630914412,,52,1,,20251014195156NAL0003665937004
58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,TIAACREF,TIAA-CREF See attachment,Other,,,,1895253253,,52,2,,20251014195156NAL0003665937004
58-0566256,5182,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,ranging from 450 to 950,ranging from 450 to 950,Other,,,,13641908,,52,3,,20251014195156NAL0003665937004
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2010 R6,Mutual Fund,,,$,"$ 13,594,189",,99,2,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2015 R6,Mutual Fund,,,,"25,161,379",,99,3,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2020 R6,Mutual Fund,,,,"62,620,331",,99,4,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2025 R6,Mutual Fund,,,,"238,215,647",,99,5,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2030 R6,Mutual Fund,,,,"722,723,605",,99,6,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2035 R6,Mutual Fund,,,,"1,107,356,251",,99,7,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2040 R6,Mutual Fund,,,,"956,735,042",,99,8,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2045 R6,Mutual Fund,,,,"501,667,801",,99,9,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2050 R6,Mutual Fund,,,,"230,051,002",,99,10,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2055 R6,Mutual Fund,,,,"106,157,001",,99,11,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2060 R6,Mutual Fund,,,,"94,295,248",,99,12,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,American Funds Target Date 2065 R6,Mutual Fund,,,,"36,413,905",,99,13,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,DFA,DFA Global Real Estate SEC I,Mutual Fund,,,,"87,936,317",,99,14,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,DFA,DFA World Ex US Core Eqty Inst,Mutual Fund,,,,"104,038,421",,99,15,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American Funds,Europacific Growth R6,Mutual Fund,,,,"205,465,081",,99,16,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Loomis Sayles,Loomis Sayles Core Plus Bond Y,Mutual Fund,,,,"161,197,083",,99,17,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Short Term INFL Pro,Mutual Fund,VTSAX,,,"101,183,139",,99,18,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard TOT International Bond Index Institutional,Mutual Fund,VTSAX,,,"42,944,089",,99,19,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Cash RSRV FED MMKTADM,Money Market Fund,,,,"296,198,336",,99,20,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional 500 Index,Common/Collective Trust Fund,,,,"1,801,045,992",,99,21,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional Extended Market Index,Common/Collective Trust Fund,,,,"326,799,152",,99,22,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional Total International Stock Market,Common/Collective Trust Fund,,,,"124,448,708",,99,23,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Institutional Total Stock Market,Common/Collective Trust Fund,,,,"515,487,500",,99,24,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Bond Market INX,Common/Collective Trust Fund,,,,"102,528,952",,99,25,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,BlackRock,Blackrock FNDMNTL US Large Co,Common/Collective Trust Fund,,,,"533,239,176",,99,26,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,BlackRock,Blackrock FNDMNTL US MID Small,Common/Collective Trust Fund,,,,"239,315,998",,99,27,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,American General Life Insurance Company,American General Life Insurance Company,Other,,,,"47,124,612",,99,29,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Metropolitan Tower Life Insurance Company,Metropolitan Tower Life Insurance Company,Other,,,,"47,209,679",,99,30,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,New York Life Insurance Company,New York Life Insurance Company,Other,,,,"47,105,326",,99,31,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Pacific Life Insurance Company,Pacific Life Insurance Company,Other,,,,"47,219,065",,99,32,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,State Street,SSGA G STIFF ERISA Qualified,Other,,,,"10,506,913",,99,33,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,State Street,State Street Bank and Trust Company,Other,,,,"47,177,300",,99,34,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,T Rowe Price,T. Rowe Price Cash Reserves Trust,Other,,,,"4,777,489",,99,35,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Prudential Insurance Company of America,The Prudential Insurance Company of America,Other,,,,"47,165,613",,99,36,,20251013093926NAL0001622304001
74-1563240,3,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Transamerica Life Insurance Company,Transamerica Life Insurance Company,Other,,,,"47,145,262",,99,37,,20251013093926NAL0001622304001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Cash Reserves Federal Money Market Fund Admiral Shares,Mutual Fund,VTSAX,,**,"$ 4,247,579",,73,1,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Core Bond Fund Admiral Shares,Mutual Fund,VTSAX,,**,"526,444,804",,73,2,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Explorer Fund Admiral Shares,Mutual Fund,VTSAX,,**,"262,837,491",,73,3,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard FTSE Social Index Fund Institutional Shares,Mutual Fund,VTSAX,,**,"791,513,032",,73,4,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Global ESG Select Stock Fund Admiral Shares,Mutual Fund,VTSAX,,**,"49,873,223",,73,5,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard International Growth Fund Admiral Shares,Mutual Fund,VTSAX,,**,"738,719,638",,73,6,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard PRIMECAP Fund Admiral Shares,Mutual Fund,VTSAX,,**,"1,865,962,898",,73,7,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Stock Market Index Fund Institutional Select Shares Mutual Fund,Index Fund,,,**,"4,048,548,218",,73,8,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"482,862,012",,73,10,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"909,180,476",,73,11,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,279,489,083",,73,12,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,663,946,483",,73,13,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,631,398,818",,73,14,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,485,904,387",,73,15,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,198,238,064",,73,16,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"676,494,594",,73,17,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"213,948,883",,73,18,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"13,447,530",,73,19,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,JP Morgan,Collective Investment Fund,Common/Collective Trust Fund,,,**,"276,595,998",,73,20,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,090,139,220",,73,21,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,157,787,900",,73,22,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,KP Interest Income Fund,Collective Investment Fund,Common/Collective Trust Fund,,,**,"1,487,870,777",,73,23,,20250901141031NAL0013656881001
94-1340523,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Participant-directed brokerage accounts,Self-Directed Brokerage Account,,,**,"128,819,612",,73,25,,20250901141031NAL0013656881001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2035 PR,Mutual Fund,FCNTX,,**,"$ 883,915,622",,38,2,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity 500 Index,Mutual Fund,FSKAX,,**,"815,778,598",,38,3,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2040 PR,Mutual Fund,FCNTX,,**,"813,491,579",,38,4,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2045 PR,Mutual Fund,FCNTX,,**,"766,518,082",,38,5,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2030 PR,Mutual Fund,FCNTX,,**,"714,419,762",,38,6,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2050 PR,Mutual Fund,FCNTX,,**,"642,379,763",,38,7,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2025 PR,Mutual Fund,FCNTX,,**,"506,180,052",,38,8,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2055 PR,Mutual Fund,FCNTX,,**,"358,791,672",,38,9,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,T Rowe Price,T. Rowe Price Institutional Large Cap Core Growth,Mutual Fund,,,**,"354,242,329",,38,10,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Investments Money Market Funds Government Portfolio Institutional,Mutual Fund,FCNTX,,**,"212,589,773",,38,11,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2020 PR,Mutual Fund,FCNTX,,**,"204,781,399",,38,12,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Balanced K,Mutual Fund,FCNTX,,**,"190,569,117",,38,13,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Extended Market Index,Mutual Fund,FSKAX,,**,"149,535,191",,38,14,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2060 PR,Mutual Fund,FCNTX,,**,"144,909,476",,38,15,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Dodge Cox,Dodge & Cox Stock,Mutual Fund,,,**,"106,329,414",,38,16,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Small Cap Growth K6,Mutual Fund,FCNTX,,**,"85,959,811",,38,17,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Parnassus,Parnassus Core Equity Institutional,Mutual Fund,,,**,"79,165,598",,38,18,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2015 PR,Mutual Fund,FCNTX,,**,"68,127,462",,38,19,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Dodge Cox,Dodge & Cox Income,Mutual Fund,,,**,"49,826,064",,38,20,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity U.S. Bond Index,Mutual Fund,FSKAX,,**,"49,808,688",,38,21,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Global ex US Index,Mutual Fund,FSKAX,,**,"45,030,722",,38,22,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,American Funds,American Funds Europacific Growth R6,Mutual Fund,,,**,"42,181,101",,38,23,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2065 PR,Mutual Fund,FCNTX,,**,"31,187,124",,38,24,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Lazard Inc,Lazard Emerging Markets Equity Institutional,Mutual Fund,,,**,"27,087,175",,38,25,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Northern Trust,Northern Small Cap Value,Mutual Fund,,,**,"26,807,775",,38,26,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2010 PR,Mutual Fund,FCNTX,,**,"24,405,846",,38,27,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend Income PR,Mutual Fund,FCNTX,,**,"24,110,840",,38,28,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Baird,Baird Short-Term Bond Institutional Shares,Mutual Fund,,,**,"20,567,745",,38,29,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Cohen Steers,Cohen & Steers Real Estate Securities Institutional,Mutual Fund,,,**,"18,846,710",,38,30,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Inflation-Protected Bond Index,Mutual Fund,FSKAX,,**,"11,320,275",,38,31,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Fidelity,Fidelity Freedom Blend 2070 PR,Mutual Fund,FCNTX,,**,"168,496",,38,32,,20250918135045NAL0001406529001
94-2788907,001,2024,Sutter Health,1B Threedigit Plan,,Participant Loan,2040,Participant Loan,,,$0,"118,098,084",,38,38,,20250918135045NAL0001406529001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab 401(k) Equity Unit Fund,Common/Collective Trust Fund,,,,"396,895,422",,54,2,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Employee Stock Option Plan Equity Unit Fund,Common/Collective Trust Fund,,,,"164,899,814",,54,3,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Ameritrade Converted Equity Unit Fund,Common/Collective Trust Fund,,,,"63,717,862",,54,4,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,The Charles Schwab Corporation,Total common stock funds of The Charles Schwab Corporation,Common Stock,,,,"625,513,098",,54,5,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab 1000 Index® Fund,Mutual Fund,,,,"1,959,495,209",,54,7,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Total Bond Market Index Fund,Mutual Fund,VTSAX,,,"798,806,496",,54,8,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab International Index Fund®,Mutual Fund,,,,"656,731,748",,54,9,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Fundamental US Large Company Index Fund,Mutual Fund,,,,"464,158,555",,54,10,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Fidelity,Fidelity Small Cap Index Fund,Mutual Fund,FSKAX,,,"447,102,536",,54,11,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Treasury Inflation Protected Securities Index Fund,Mutual Fund,,,,"355,437,339",,54,12,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Emerging Markets Stock Index Fund,Mutual Fund,VTSAX,,,"297,396,388",,54,13,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Fundamental US Small Company Index Fund,Mutual Fund,,,,"214,177,281",,54,14,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Fundamental International Equity Index Fund,Mutual Fund,,,,"196,210,616",,54,15,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Real Estate Index Fund,Mutual Fund,VTSAX,,,"184,976,919",,54,16,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Fundamental Emerging Markets Equity Index Fund,Index Fund,,,,"55,520,225",,54,18,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Schwab,Schwab Fundamental International Small Equity Index Fund,Index Fund,,,,"42,366,289",,54,19,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Vanguard,Vanguard Treasury Money Market Fund,Money Market Fund,,,,"333,677,910",,54,23,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,Participant Loan,Participant Loan,Participant Loan,,,,"100,917,529",,54,24,,20251113121430NAL0001050211001
94-3025021,001,2024,"’s name (employer, if for a single-employer plan) 2b Employer Identification",1B Threedigit Plan,,PCRA,PCRA,Self-Directed Brokerage Account,,,,"2,198,004,419",,62,5,,20251113121430NAL0001050211001
,001,2024,,20220708124640Nal0018324257001,,Corporation IBM Common Stock 7111756 shares,"Corporation IBM Common Stock 7,111,756 shares",Common Stock,,,,950587393,,67,1,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Fund,Fund,Other,,,,1095827,,67,2,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Advisors and Gallagher Fiduciary Kyndryl Common Stock,Advisors and Gallagher Fiduciary Kyndryl Common Stock,Common Stock,,,,1296683,,67,3,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Advisors LLC shares,"Advisors, LLC shares",Other,,,,23429981,,67,4,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,refer to Exhibit A investments,(refer to Exhibit A - investments),Mutual Fund,,,,9233999135,,67,5,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,1404915 shares,"1,404,915 shares",Mutual Fund,,,,145703653,,67,6,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Fund Large Company Index,Fund Large Company Index,Common/Collective Trust Fund,,,,9031816021,,67,7,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Index Trust Large Cap Growth Index,Index Trust Large Cap Growth Index,Common/Collective Trust Fund,,,,2656616995,,67,8,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Trust Large Cap Value Index,Trust Large Cap Value Index,Common/Collective Trust Fund,,,,1126674412,,67,9,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,III LTD Balanced Fund,"III, LTD. Balanced Fund",Common/Collective Trust Fund,,,,988017463,,67,10,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Index Trust Small Cap Growth Index,Index Trust Small Cap Growth Index,Common/Collective Trust Fund,,,,864672110,,67,11,,20220708124640NAL0018324257001
,001,2024,,20220708124640Nal0018324257001,,Trust Small Cap Value Index,Trust Small Cap Value Index,Common/Collective Trust Fund,,,,724528970,,67,12,,20220708124640NAL0018324257001
